row,url,status,destination,note
1090,https://www.msm.digital/de/services-products/,mapped,msm-page-services-de.metadata.description,
1091,https://www.msm.digital/de/services-products/,mapped,msm-page-services-de.content.hero.badgeText,
1092,https://www.msm.digital/de/services-products/,mapped,msm-page-services-de.content[hero].title,
1093,https://www.msm.digital/de/services-products/,mapped,msm-page-services-de.content,
1094,https://www.msm.digital/de/services-products/,mapped,msm-page-services-de.content,
1095,https://www.msm.digital/de/services-products/,mapped,msm-page-services-de.content.directory.items,
1096,https://www.msm.digital/de/services-products/,mapped,msm-page-services-de.content.directory.items,
1097,https://www.msm.digital/de/services-products/,mapped,msm-page-services-de.content.directory.items,
1098,https://www.msm.digital/de/services-products/,mapped,msm-page-services-de.content.directory.items,
1099,https://www.msm.digital/de/services-products/,mapped,msm-page-services-de.content.directory.items,
1100,https://www.msm.digital/de/services-products/,mapped,msm-page-services-de.content.directory.items,
1101,https://www.msm.digital/de/services-products/,mapped,msm-page-services-de.content.directory.items,
1102,https://www.msm.digital/de/services-products/,mapped,msm-page-services-de.content.directory.items,
1103,https://www.msm.digital/de/services-products/,mapped,msm-page-services-de.content.directory.items,
1104,https://www.msm.digital/de/services-products/,mapped,msm-page-services-de.content.directory.items,
1105,https://www.msm.digital/de/services-products/,mapped,msm-page-services-de.content.directory.items,
1106,https://www.msm.digital/de/services-products/,mapped,msm-page-services-de.content.directory.items,
1107,https://www.msm.digital/de/services-products/,mapped,msm-page-services-de.content.directory.items,
1108,https://www.msm.digital/de/services-products/,mapped,msm-page-services-de.content.directory.items,
1109,https://www.msm.digital/de/services-products/,mapped,msm-page-services-de.content.directory.items,
1110,https://www.msm.digital/de/services-products/,mapped,msm-page-services-de.content.directory.items.linkLabel,Destination-specific links use the existing localized component label.
1111,https://www.msm.digital/de/service/hashtaglove/,mapped,page-msm-service-hashtaglove-de.metadata.title,
1112,https://www.msm.digital/de/service/hashtaglove/,mapped,page-msm-service-hashtaglove-de.metadata.description,
1113,https://www.msm.digital/de/service/hashtaglove/,mapped,page-msm-service-hashtaglove-de.content,
1114,https://www.msm.digital/de/service/hashtaglove/,mapped,page-msm-service-hashtaglove-de.content[hero].title,
1115,https://www.msm.digital/de/service/hashtaglove/,mapped,page-msm-service-hashtaglove-de.content,
1116,https://www.msm.digital/de/service/hashtaglove/,mapped,page-msm-service-hashtaglove-de.content,
1117,https://www.msm.digital/de/service/hashtaglove/,mapped,page-msm-service-hashtaglove-de.content,
1118,https://www.msm.digital/de/service/hashtaglove/,mapped,page-msm-service-hashtaglove-de.content,
1119,https://www.msm.digital/de/service/hashtaglove/,mapped,page-msm-service-hashtaglove-de.content,
1120,https://www.msm.digital/de/service/hashtaglove/,mapped,page-msm-service-hashtaglove-de.content,
1121,https://www.msm.digital/de/service/hashtaglove/,mapped,page-msm-service-hashtaglove-de.content.cta.subtitle,
1122,https://www.msm.digital/de/service/hashtaglove/,mapped,page-msm-service-hashtaglove-de.content,
1123,https://www.msm.digital/de/service/hashtaglove/,mapped,page-msm-service-hashtaglove-de.content,
1124,https://www.msm.digital/de/service/hashtaglove/,resolved-reference,page-msm-service-hashtaglove-de.content.casesGalleryFiltered,
1125,https://www.msm.digital/de/service/hashtaglove/,mapped,page-msm-service-hashtaglove-de.content.cta.subtitle,
1126,https://www.msm.digital/de/service/social-media/,mapped,page-msm-service-social-media-de.metadata.title,
1127,https://www.msm.digital/de/service/social-media/,mapped,page-msm-service-social-media-de.metadata.description,
1128,https://www.msm.digital/de/service/social-media/,mapped,page-msm-service-social-media-de.content[hero].title,
1129,https://www.msm.digital/de/service/social-media/,mapped,page-msm-service-social-media-de.content[hero].subtitle,
1130,https://www.msm.digital/de/service/social-media/,mapped,page-msm-service-social-media-de.content[hero].badgeText,
1131,https://www.msm.digital/de/service/social-media/,mapped,page-msm-service-social-media-de.content,
1132,https://www.msm.digital/de/service/social-media/,mapped,page-msm-service-social-media-de.content,
1133,https://www.msm.digital/de/service/social-media/,mapped,page-msm-service-social-media-de.content,
1134,https://www.msm.digital/de/service/social-media/,mapped,page-msm-service-social-media-de.content,
1135,https://www.msm.digital/de/service/social-media/,mapped,page-msm-service-social-media-de.content.cta.subtitle,
1136,https://www.msm.digital/de/service/social-media/,resolved-reference,page-msm-service-social-media-de.content.casesGalleryFiltered,
1137,https://www.msm.digital/de/service/social-media/,mapped,page-msm-service-social-media-de.content.cta.subtitle,
1138,https://www.msm.digital/de/service/pr/,mapped,page-msm-service-pr-de.metadata.title,
1139,https://www.msm.digital/de/service/pr/,mapped,page-msm-service-pr-de.metadata.description,
1140,https://www.msm.digital/de/service/pr/,mapped,page-msm-service-pr-de.content[hero].title,
1141,https://www.msm.digital/de/service/pr/,mapped,page-msm-service-pr-de.content[hero].subtitle,
1142,https://www.msm.digital/de/service/pr/,mapped,page-msm-service-pr-de.content[hero].badgeText,
1143,https://www.msm.digital/de/service/pr/,mapped,page-msm-service-pr-de.content,
1144,https://www.msm.digital/de/service/pr/,mapped,page-msm-service-pr-de.content,
1145,https://www.msm.digital/de/service/pr/,mapped,page-msm-service-pr-de.content,
1146,https://www.msm.digital/de/service/pr/,mapped,page-msm-service-pr-de.content,
1147,https://www.msm.digital/de/service/pr/,mapped,page-msm-service-pr-de.content,
1148,https://www.msm.digital/de/service/pr/,resolved-reference,page-msm-service-pr-de.content.casesGalleryFiltered,
1149,https://www.msm.digital/de/service/pr/,mapped,page-msm-service-pr-de.content.cta.subtitle,
1150,https://www.msm.digital/de/service/influencer-marketing/,mapped,page-msm-service-influencer-marketing-de.metadata.title,
1151,https://www.msm.digital/de/service/influencer-marketing/,mapped,page-msm-service-influencer-marketing-de.metadata.description,
1152,https://www.msm.digital/de/service/influencer-marketing/,mapped,page-msm-service-influencer-marketing-de.content[hero].title,
1153,https://www.msm.digital/de/service/influencer-marketing/,mapped,page-msm-service-influencer-marketing-de.content[hero].subtitle,
1154,https://www.msm.digital/de/service/influencer-marketing/,mapped,page-msm-service-influencer-marketing-de.content[hero].badgeText,
1155,https://www.msm.digital/de/service/influencer-marketing/,mapped,page-msm-service-influencer-marketing-de.content,
1156,https://www.msm.digital/de/service/influencer-marketing/,mapped,page-msm-service-influencer-marketing-de.content,
1157,https://www.msm.digital/de/service/influencer-marketing/,mapped,page-msm-service-influencer-marketing-de.content,
1158,https://www.msm.digital/de/service/influencer-marketing/,mapped,page-msm-service-influencer-marketing-de.content,
1159,https://www.msm.digital/de/service/influencer-marketing/,mapped,page-msm-service-influencer-marketing-de.content,
1160,https://www.msm.digital/de/service/influencer-marketing/,mapped,page-msm-service-influencer-marketing-de.content.cta.subtitle,
1161,https://www.msm.digital/de/service/influencer-marketing/,resolved-reference,page-msm-service-influencer-marketing-de.content.casesGalleryFiltered,
1162,https://www.msm.digital/de/service/influencer-marketing/,mapped,page-msm-service-influencer-marketing-de.content.cta.subtitle,
1163,https://www.msm.digital/de/service/pos-marketing/,mapped,page-msm-service-pos-marketing-de.metadata.title,
1164,https://www.msm.digital/de/service/pos-marketing/,mapped,page-msm-service-pos-marketing-de.metadata.description,
1165,https://www.msm.digital/de/service/pos-marketing/,mapped,page-msm-service-pos-marketing-de.content[hero].title,
1166,https://www.msm.digital/de/service/pos-marketing/,mapped,page-msm-service-pos-marketing-de.content[hero].subtitle,
1167,https://www.msm.digital/de/service/pos-marketing/,mapped,page-msm-service-pos-marketing-de.content[hero].badgeText,
1168,https://www.msm.digital/de/service/pos-marketing/,mapped,page-msm-service-pos-marketing-de.content,
1169,https://www.msm.digital/de/service/pos-marketing/,mapped,page-msm-service-pos-marketing-de.content,
1170,https://www.msm.digital/de/service/pos-marketing/,mapped,page-msm-service-pos-marketing-de.content,
1171,https://www.msm.digital/de/service/pos-marketing/,mapped,page-msm-service-pos-marketing-de.content,
1172,https://www.msm.digital/de/service/pos-marketing/,mapped,page-msm-service-pos-marketing-de.content.cta.subtitle,
1173,https://www.msm.digital/de/service/pos-marketing/,resolved-reference,page-msm-service-pos-marketing-de.content.casesGalleryFiltered,
1174,https://www.msm.digital/de/service/pos-marketing/,mapped,page-msm-service-pos-marketing-de.content.cta.subtitle,
1175,https://www.msm.digital/de/service/review-plattform/,mapped,page-msm-service-review-plattform-de.metadata.title,
1176,https://www.msm.digital/de/service/review-plattform/,mapped,page-msm-service-review-plattform-de.metadata.description,
1177,https://www.msm.digital/de/service/review-plattform/,mapped,page-msm-service-review-plattform-de.content[hero].title,
1178,https://www.msm.digital/de/service/review-plattform/,mapped,page-msm-service-review-plattform-de.content[hero].subtitle,
1179,https://www.msm.digital/de/service/review-plattform/,mapped,page-msm-service-review-plattform-de.content[hero].badgeText,
1180,https://www.msm.digital/de/service/review-plattform/,mapped,page-msm-service-review-plattform-de.content,
1181,https://www.msm.digital/de/service/review-plattform/,mapped,page-msm-service-review-plattform-de.content,
1182,https://www.msm.digital/de/service/review-plattform/,mapped,page-msm-service-review-plattform-de.content,
1183,https://www.msm.digital/de/service/review-plattform/,mapped,page-msm-service-review-plattform-de.content,
1184,https://www.msm.digital/de/service/review-plattform/,mapped,page-msm-service-review-plattform-de.content,
1185,https://www.msm.digital/de/service/review-plattform/,mapped,page-msm-service-review-plattform-de.content.cta.subtitle,
1186,https://www.msm.digital/de/service/review-plattform/,resolved-reference,page-msm-service-review-plattform-de.content.casesGalleryFiltered,
1187,https://www.msm.digital/de/service/review-plattform/,mapped,page-msm-service-review-plattform-de.content.cta.subtitle,
1188,https://www.msm.digital/de/service/augmented-and-virtual-reality/,mapped,page-msm-service-augmented-and-virtual-reality-de.metadata.title,
1189,https://www.msm.digital/de/service/augmented-and-virtual-reality/,mapped,page-msm-service-augmented-and-virtual-reality-de.metadata.description,
1190,https://www.msm.digital/de/service/augmented-and-virtual-reality/,mapped,page-msm-service-augmented-and-virtual-reality-de.content[hero].title,
1191,https://www.msm.digital/de/service/augmented-and-virtual-reality/,mapped,page-msm-service-augmented-and-virtual-reality-de.content[hero].subtitle,
1192,https://www.msm.digital/de/service/augmented-and-virtual-reality/,mapped,page-msm-service-augmented-and-virtual-reality-de.content[hero].badgeText,
1193,https://www.msm.digital/de/service/augmented-and-virtual-reality/,mapped,page-msm-service-augmented-and-virtual-reality-de.content,
1194,https://www.msm.digital/de/service/augmented-and-virtual-reality/,mapped,page-msm-service-augmented-and-virtual-reality-de.content,
1195,https://www.msm.digital/de/service/augmented-and-virtual-reality/,mapped,page-msm-service-augmented-and-virtual-reality-de.content,
1196,https://www.msm.digital/de/service/augmented-and-virtual-reality/,mapped,page-msm-service-augmented-and-virtual-reality-de.content,
1197,https://www.msm.digital/de/service/augmented-and-virtual-reality/,mapped,page-msm-service-augmented-and-virtual-reality-de.content,
1198,https://www.msm.digital/de/service/augmented-and-virtual-reality/,mapped,page-msm-service-augmented-and-virtual-reality-de.content,
1199,https://www.msm.digital/de/service/augmented-and-virtual-reality/,resolved-reference,page-msm-service-augmented-and-virtual-reality-de.content.casesGalleryFiltered,
1200,https://www.msm.digital/de/service/augmented-and-virtual-reality/,mapped,page-msm-service-augmented-and-virtual-reality-de.content.cta.subtitle,
1201,https://www.msm.digital/de/service/couplar/,mapped,page-msm-service-couplar-de.metadata.title,
1202,https://www.msm.digital/de/service/couplar/,mapped,page-msm-service-couplar-de.metadata.description,
1203,https://www.msm.digital/de/service/couplar/,mapped,page-msm-service-couplar-de.content[hero].title,
1204,https://www.msm.digital/de/service/couplar/,mapped,page-msm-service-couplar-de.content[hero].subtitle,
1205,https://www.msm.digital/de/service/couplar/,mapped,page-msm-service-couplar-de.content[hero].badgeText,
1206,https://www.msm.digital/de/service/couplar/,mapped,page-msm-service-couplar-de.content,
1207,https://www.msm.digital/de/service/couplar/,mapped,page-msm-service-couplar-de.content,
1208,https://www.msm.digital/de/service/couplar/,mapped,page-msm-service-couplar-de.content,
1209,https://www.msm.digital/de/service/couplar/,mapped,page-msm-service-couplar-de.content.cta.subtitle,
1210,https://www.msm.digital/de/service/couplar/,resolved-reference,page-msm-service-couplar-de.content.casesGalleryFiltered,
1211,https://www.msm.digital/de/service/couplar/,mapped,page-msm-service-couplar-de.content.cta.subtitle,
1212,https://www.msm.digital/de/service/ar-link/,mapped,page-msm-service-ar-link-de.metadata.title,
1213,https://www.msm.digital/de/service/ar-link/,mapped,page-msm-service-ar-link-de.metadata.description,
1214,https://www.msm.digital/de/service/ar-link/,mapped,page-msm-service-ar-link-de.content[hero].title,
1215,https://www.msm.digital/de/service/ar-link/,mapped,page-msm-service-ar-link-de.content[hero].subtitle,
1216,https://www.msm.digital/de/service/ar-link/,mapped,page-msm-service-ar-link-de.content[hero].badgeText,
1217,https://www.msm.digital/de/service/ar-link/,mapped,page-msm-service-ar-link-de.content,
1218,https://www.msm.digital/de/service/ar-link/,mapped,page-msm-service-ar-link-de.content,
1219,https://www.msm.digital/de/service/ar-link/,mapped,page-msm-service-ar-link-de.content,
1220,https://www.msm.digital/de/service/ar-link/,mapped,page-msm-service-ar-link-de.content.cta.subtitle,
1221,https://www.msm.digital/de/service/ar-link/,resolved-reference,page-msm-service-ar-link-de.content.casesGalleryFiltered,
1222,https://www.msm.digital/de/service/ar-link/,mapped,page-msm-service-ar-link-de.content.cta.subtitle,
1223,https://www.msm.digital/de/service/digital-signage/,mapped,page-msm-service-digital-signage-de.metadata.title,
1224,https://www.msm.digital/de/service/digital-signage/,mapped,page-msm-service-digital-signage-de.metadata.description,
1225,https://www.msm.digital/de/service/digital-signage/,mapped,page-msm-service-digital-signage-de.content[hero].title,
1226,https://www.msm.digital/de/service/digital-signage/,mapped,page-msm-service-digital-signage-de.content[hero].subtitle,
1227,https://www.msm.digital/de/service/digital-signage/,mapped,page-msm-service-digital-signage-de.content[hero].badgeText,
1228,https://www.msm.digital/de/service/digital-signage/,mapped,page-msm-service-digital-signage-de.content,
1229,https://www.msm.digital/de/service/digital-signage/,mapped,page-msm-service-digital-signage-de.content,
1230,https://www.msm.digital/de/service/digital-signage/,mapped,page-msm-service-digital-signage-de.content,
1231,https://www.msm.digital/de/service/digital-signage/,mapped,page-msm-service-digital-signage-de.content,
1232,https://www.msm.digital/de/service/digital-signage/,resolved-reference,page-msm-service-digital-signage-de.content.casesGalleryFiltered,
1233,https://www.msm.digital/de/service/digital-signage/,mapped,page-msm-service-digital-signage-de.content.cta.subtitle,
1234,https://www.msm.digital/de/service/training/,mapped,page-msm-service-training-de.metadata.title,
1235,https://www.msm.digital/de/service/training/,mapped,page-msm-service-training-de.metadata.description,
1236,https://www.msm.digital/de/service/training/,mapped,page-msm-service-training-de.content[hero].title,
1237,https://www.msm.digital/de/service/training/,mapped,page-msm-service-training-de.content[hero].subtitle,
1238,https://www.msm.digital/de/service/training/,mapped,page-msm-service-training-de.content[hero].badgeText,
1239,https://www.msm.digital/de/service/training/,mapped,page-msm-service-training-de.content,
1240,https://www.msm.digital/de/service/training/,mapped,page-msm-service-training-de.content,
1241,https://www.msm.digital/de/service/training/,mapped,page-msm-service-training-de.content.cta.subtitle,
1242,https://www.msm.digital/de/service/training/,mapped,page-msm-service-training-de.content,
1243,https://www.msm.digital/de/service/training/,mapped,page-msm-service-training-de.content,
1244,https://www.msm.digital/de/service/training/,mapped,page-msm-service-training-de.content,
1245,https://www.msm.digital/de/service/training/,mapped,page-msm-service-training-de.content,
1246,https://www.msm.digital/de/service/training/,resolved-reference,page-msm-service-training-de.content.casesGalleryFiltered,
1247,https://www.msm.digital/de/service/training/,mapped,page-msm-service-training-de.content.cta.subtitle,
1248,https://www.msm.digital/de/service/development/,mapped,page-msm-service-development-de.metadata.title,
1249,https://www.msm.digital/de/service/development/,mapped,page-msm-service-development-de.metadata.description,
1250,https://www.msm.digital/de/service/development/,mapped,page-msm-service-development-de.content[hero].title,
1251,https://www.msm.digital/de/service/development/,mapped,page-msm-service-development-de.content[hero].subtitle,
1252,https://www.msm.digital/de/service/development/,mapped,page-msm-service-development-de.content[hero].badgeText,
1253,https://www.msm.digital/de/service/development/,mapped,page-msm-service-development-de.content,
1254,https://www.msm.digital/de/service/development/,mapped,page-msm-service-development-de.content,
1255,https://www.msm.digital/de/service/development/,mapped,page-msm-service-development-de.content,
1256,https://www.msm.digital/de/service/development/,mapped,page-msm-service-development-de.content,
1257,https://www.msm.digital/de/service/development/,mapped,page-msm-service-development-de.content.cta.subtitle,
1258,https://www.msm.digital/de/service/development/,resolved-reference,page-msm-service-development-de.content.casesGalleryFiltered,
1259,https://www.msm.digital/de/service/development/,mapped,page-msm-service-development-de.content.cta.subtitle,
1260,https://www.msm.digital/de/service/experiential-marketing/,mapped,page-msm-service-experiential-marketing-de.metadata.title,
1261,https://www.msm.digital/de/service/experiential-marketing/,mapped,page-msm-service-experiential-marketing-de.metadata.description,
1262,https://www.msm.digital/de/service/experiential-marketing/,mapped,page-msm-service-experiential-marketing-de.content[hero].title,
1263,https://www.msm.digital/de/service/experiential-marketing/,mapped,page-msm-service-experiential-marketing-de.content[hero].subtitle,
1264,https://www.msm.digital/de/service/experiential-marketing/,mapped,page-msm-service-experiential-marketing-de.content[hero].badgeText,
1265,https://www.msm.digital/de/service/experiential-marketing/,mapped,page-msm-service-experiential-marketing-de.content,
1266,https://www.msm.digital/de/service/experiential-marketing/,mapped,page-msm-service-experiential-marketing-de.content,
1267,https://www.msm.digital/de/service/experiential-marketing/,mapped,page-msm-service-experiential-marketing-de.content,
1268,https://www.msm.digital/de/service/experiential-marketing/,mapped,page-msm-service-experiential-marketing-de.content,
1269,https://www.msm.digital/de/service/experiential-marketing/,mapped,page-msm-service-experiential-marketing-de.content.cta.subtitle,
1270,https://www.msm.digital/de/service/experiential-marketing/,resolved-reference,page-msm-service-experiential-marketing-de.content.casesGalleryFiltered,
1271,https://www.msm.digital/de/service/experiential-marketing/,mapped,page-msm-service-experiential-marketing-de.content.cta.subtitle,
1272,https://www.msm.digital/de/service/strategy/,mapped,page-msm-service-strategy-de.metadata.title,
1273,https://www.msm.digital/de/service/strategy/,mapped,page-msm-service-strategy-de.metadata.description,
1274,https://www.msm.digital/de/service/strategy/,mapped,page-msm-service-strategy-de.content[hero].title,
1275,https://www.msm.digital/de/service/strategy/,mapped,page-msm-service-strategy-de.content[hero].subtitle,
1276,https://www.msm.digital/de/service/strategy/,mapped,page-msm-service-strategy-de.content[hero].badgeText,
1277,https://www.msm.digital/de/service/strategy/,mapped,page-msm-service-strategy-de.content,
1278,https://www.msm.digital/de/service/strategy/,mapped,page-msm-service-strategy-de.content,
1279,https://www.msm.digital/de/service/strategy/,mapped,page-msm-service-strategy-de.content,
1280,https://www.msm.digital/de/service/strategy/,mapped,page-msm-service-strategy-de.content,
1281,https://www.msm.digital/de/service/strategy/,resolved-reference,page-msm-service-strategy-de.content.casesGalleryFiltered,
1282,https://www.msm.digital/de/service/strategy/,mapped,page-msm-service-strategy-de.content.cta.subtitle,
1283,https://www.msm.digital/de/service/content-kreation/,mapped,page-msm-service-content-kreation-de.metadata.title,
1284,https://www.msm.digital/de/service/content-kreation/,mapped,page-msm-service-content-kreation-de.metadata.description,
1285,https://www.msm.digital/de/service/content-kreation/,mapped,page-msm-service-content-kreation-de.content[hero].title,
1286,https://www.msm.digital/de/service/content-kreation/,mapped,page-msm-service-content-kreation-de.content[hero].subtitle,
1287,https://www.msm.digital/de/service/content-kreation/,mapped,page-msm-service-content-kreation-de.content[hero].badgeText,
1288,https://www.msm.digital/de/service/content-kreation/,mapped,page-msm-service-content-kreation-de.content,
1289,https://www.msm.digital/de/service/content-kreation/,mapped,page-msm-service-content-kreation-de.content,
1290,https://www.msm.digital/de/service/content-kreation/,mapped,page-msm-service-content-kreation-de.content,
1291,https://www.msm.digital/de/service/content-kreation/,mapped,page-msm-service-content-kreation-de.content.cta.subtitle,
1292,https://www.msm.digital/de/service/content-kreation/,resolved-reference,page-msm-service-content-kreation-de.content.casesGalleryFiltered,
1293,https://www.msm.digital/de/service/content-kreation/,mapped,page-msm-service-content-kreation-de.content.cta.subtitle,
1294,https://www.msm.digital/de/service/cashback-services/,mapped,page-msm-service-cashback-services-de.metadata.title,
1295,https://www.msm.digital/de/service/cashback-services/,mapped,page-msm-service-cashback-services-de.metadata.description,
1296,https://www.msm.digital/de/service/cashback-services/,mapped,page-msm-service-cashback-services-de.content[hero].title,
1297,https://www.msm.digital/de/service/cashback-services/,mapped,page-msm-service-cashback-services-de.content[hero].subtitle,
1298,https://www.msm.digital/de/service/cashback-services/,mapped,page-msm-service-cashback-services-de.content[hero].badgeText,
1299,https://www.msm.digital/de/service/cashback-services/,mapped,page-msm-service-cashback-services-de.content,
1300,https://www.msm.digital/de/service/cashback-services/,mapped,page-msm-service-cashback-services-de.content,
1301,https://www.msm.digital/de/service/cashback-services/,mapped,page-msm-service-cashback-services-de.content,
1302,https://www.msm.digital/de/service/cashback-services/,mapped,page-msm-service-cashback-services-de.content,
1303,https://www.msm.digital/de/service/cashback-services/,mapped,page-msm-service-cashback-services-de.content.cta.subtitle,
1304,https://www.msm.digital/de/service/cashback-services/,resolved-reference,page-msm-service-cashback-services-de.content.casesGalleryFiltered,
1305,https://www.msm.digital/de/service/cashback-services/,mapped,page-msm-service-cashback-services-de.content.cta.subtitle,
1306,https://www.msm.digital/de/people/markus-oeller/,mapped,person-msm-markus-oeller-de.siteContent[msmWeb].seo.title,
1307,https://www.msm.digital/de/people/markus-oeller/,mapped,person-msm-markus-oeller-de.siteContent[msmWeb].seo.description,
1308,https://www.msm.digital/de/people/markus-oeller/,mapped,person-msm-markus-oeller-de.siteContent[msmWeb].seo,Open Graph uses the same approved SEO fields.
1309,https://www.msm.digital/de/people/markus-oeller/,mapped,person-msm-markus-oeller-de.siteContent[msmWeb].seo,Open Graph uses the same approved SEO fields.
1310,https://www.msm.digital/de/people/markus-oeller/,mapped,person-msm-markus-oeller-de.name,Shared identity retained; editorial profile route is website-specific.
1311,https://www.msm.digital/de/people/markus-oeller/,mapped,person-msm-markus-oeller-de.siteContent[msmWeb].quote,
1312,https://www.msm.digital/de/people/markus-oeller/,mapped,person-msm-markus-oeller-de.siteContent[msmWeb].iDo,
1313,https://www.msm.digital/de/people/markus-oeller/,mapped,person-msm-markus-oeller-de.siteContent[msmWeb].askMe,
1314,https://www.msm.digital/de/people/markus-oeller/,preserved,person-msm-markus-oeller-de.siteContent[msmWeb].phone + shared email,Approved phone retained; existing shared email preserved.
1315,https://www.msm.digital/de/people/markus-oeller/,mapped,person-msm-markus-oeller-de.siteContent[msmWeb].biography,
1316,https://www.msm.digital/de/people/markus-oeller/,mapped,person-msm-markus-oeller-de.siteContent[msmWeb].biography,
1317,https://www.msm.digital/de/people/markus-oeller/,mapped,person-msm-markus-oeller-de.siteContent[msmWeb].biography,
1318,https://www.msm.digital/de/people/markus-oeller/,mapped,person-msm-markus-oeller-de.siteContent[msmWeb].biography,
1319,https://www.msm.digital/de/people/markus-oeller/,editorial-note,,Not public copy; no missing result or quotation fabricated.
1320,https://www.msm.digital/de/people/torsten-oppermann/,mapped,person-msm-torsten-oppermann-de.siteContent[msmWeb].seo.title,
1321,https://www.msm.digital/de/people/torsten-oppermann/,mapped,person-msm-torsten-oppermann-de.siteContent[msmWeb].seo.description,
1322,https://www.msm.digital/de/people/torsten-oppermann/,mapped,person-msm-torsten-oppermann-de.siteContent[msmWeb].seo,Open Graph uses the same approved SEO fields.
1323,https://www.msm.digital/de/people/torsten-oppermann/,mapped,person-msm-torsten-oppermann-de.siteContent[msmWeb].seo,Open Graph uses the same approved SEO fields.
1324,https://www.msm.digital/de/people/torsten-oppermann/,mapped,person-msm-torsten-oppermann-de.name,Shared identity retained; editorial profile route is website-specific.
1325,https://www.msm.digital/de/people/torsten-oppermann/,mapped,person-msm-torsten-oppermann-de.siteContent[msmWeb].quote,
1326,https://www.msm.digital/de/people/torsten-oppermann/,mapped,person-msm-torsten-oppermann-de.siteContent[msmWeb].iDo,
1327,https://www.msm.digital/de/people/torsten-oppermann/,mapped,person-msm-torsten-oppermann-de.siteContent[msmWeb].askMe,
1328,https://www.msm.digital/de/people/torsten-oppermann/,preserved,person-msm-torsten-oppermann-de.siteContent[msmWeb].phone + shared email,Approved phone retained; existing shared email preserved.
1329,https://www.msm.digital/de/people/torsten-oppermann/,mapped,person-msm-torsten-oppermann-de.siteContent[msmWeb].biography,
1330,https://www.msm.digital/de/people/torsten-oppermann/,mapped,person-msm-torsten-oppermann-de.siteContent[msmWeb].biography,
1331,https://www.msm.digital/de/people/torsten-oppermann/,mapped,person-msm-torsten-oppermann-de.siteContent[msmWeb].biography,
1332,https://www.msm.digital/de/people/torsten-oppermann/,resolved-reference,person-msm-torsten-oppermann-de.siteContent[msmWeb].selectedCases,Exact project links recovered from the source page.
1333,https://www.msm.digital/de/people/timo-studt/,mapped,person-msm-timo-studt-de.siteContent[msmWeb].seo.title,
1334,https://www.msm.digital/de/people/timo-studt/,mapped,person-msm-timo-studt-de.siteContent[msmWeb].seo.description,
1335,https://www.msm.digital/de/people/timo-studt/,mapped,person-msm-timo-studt-de.siteContent[msmWeb].seo,Open Graph uses the same approved SEO fields.
1336,https://www.msm.digital/de/people/timo-studt/,mapped,person-msm-timo-studt-de.siteContent[msmWeb].seo,Open Graph uses the same approved SEO fields.
1337,https://www.msm.digital/de/people/timo-studt/,mapped,person-msm-timo-studt-de.name,Shared identity retained; editorial profile route is website-specific.
1338,https://www.msm.digital/de/people/timo-studt/,mapped,person-msm-timo-studt-de.siteContent[msmWeb].quote,
1339,https://www.msm.digital/de/people/timo-studt/,mapped,person-msm-timo-studt-de.siteContent[msmWeb].iDo,
1340,https://www.msm.digital/de/people/timo-studt/,mapped,person-msm-timo-studt-de.siteContent[msmWeb].askMe,
1341,https://www.msm.digital/de/people/timo-studt/,preserved,person-msm-timo-studt-de.siteContent[msmWeb].phone + shared email,Approved phone retained; existing shared email preserved.
1342,https://www.msm.digital/de/people/timo-studt/,mapped,person-msm-timo-studt-de.siteContent[msmWeb].biography,
1343,https://www.msm.digital/de/people/timo-studt/,resolved-reference,person-msm-timo-studt-de.siteContent[msmWeb].selectedCases,Exact project links recovered from the source page.
1344,https://www.msm.digital/de/people/tobias-schn/,mapped,person-msm-tobias-schn-de.siteContent[msmWeb].seo.title,
1345,https://www.msm.digital/de/people/tobias-schn/,mapped,person-msm-tobias-schn-de.siteContent[msmWeb].seo.description,
1346,https://www.msm.digital/de/people/tobias-schn/,mapped,person-msm-tobias-schn-de.siteContent[msmWeb].seo,Open Graph uses the same approved SEO fields.
1347,https://www.msm.digital/de/people/tobias-schn/,mapped,person-msm-tobias-schn-de.siteContent[msmWeb].seo,Open Graph uses the same approved SEO fields.
1348,https://www.msm.digital/de/people/tobias-schn/,mapped,person-msm-tobias-schn-de.name,Shared identity retained; editorial profile route is website-specific.
1349,https://www.msm.digital/de/people/tobias-schn/,mapped,person-msm-tobias-schn-de.siteContent[msmWeb].quote,
1350,https://www.msm.digital/de/people/tobias-schn/,mapped,person-msm-tobias-schn-de.siteContent[msmWeb].iDo,
1351,https://www.msm.digital/de/people/tobias-schn/,mapped,person-msm-tobias-schn-de.siteContent[msmWeb].askMe,
1352,https://www.msm.digital/de/people/tobias-schn/,preserved,person-msm-tobias-schn-de.siteContent[msmWeb].phone + shared email,Approved phone retained; existing shared email preserved.
1353,https://www.msm.digital/de/people/tobias-schn/,mapped,person-msm-tobias-schn-de.siteContent[msmWeb].biography,
1354,https://www.msm.digital/de/people/tobias-schn/,resolved-reference,person-msm-tobias-schn-de.siteContent[msmWeb].selectedCases,Exact project links recovered from the source page.
1355,https://www.msm.digital/de/people/nathalia-t/,mapped,person-msm-nathalia-t-de.siteContent[msmWeb].seo.title,
1356,https://www.msm.digital/de/people/nathalia-t/,mapped,person-msm-nathalia-t-de.siteContent[msmWeb].seo.description,
